Style Name,Style Number,Color Name,Color Code,Dropped from Catalog,Size,Alt Size,UPC,SKU,Currency,Wholesale Price,Retail Price,Retail Date,Quantity Requested,Quantity Available,Available Date,Brand,Category,Gender,Product Family,Seasonal Offering,End of life,Width,Color,New SKU
"Premium Knee Boot 16"" Black ST",00267220,Black,001,No,14,,715474815325,715474815325,USD,71.0,134.95,2003-01-15,,23,2024-04-12,LACROSSE,Industrial,Men,Premium Knee Boot,No,,,Black,00267220-001-14
"Premium Knee Boot 16"" Black ST",00267220,Black,001,No,15,,715474815332,715474815332,USD,71.0,134.95,2003-01-15,,19,2024-04-12,LACROSSE,Industrial,Men,Premium Knee Boot,No,,,Black,00267220-001-15
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,7,,715474076740,715474076740,USD,50.0,94.95,2003-01-15,,43,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-7
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,8,,715474076764,715474076764,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-8
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,9,,715474076788,715474076788,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-9
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,10,,715474076627,715474076627,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-10
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,11,,715474076641,715474076641,USD,50.0,94.95,2003-01-15,,23,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-11
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,12,,715474076665,715474076665,USD,50.0,94.95,2003-01-15,,53,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-12
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,13,,715474076689,715474076689,USD,50.0,94.95,2003-01-15,,22,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-13
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,14,,715474076702,715474076702,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-14
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,15,,715474570910,715474570910,USD,50.0,94.95,2003-01-15,,8,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-15
"Utah Brogue Overshoe 14"" Black",00300060,Black,001,No,16,,715474570927,715474570927,USD,50.0,94.95,2003-01-15,,13,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,6/30/2024,,Black,00300060-001-16
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,7,,84086013673,84086013673,USD,108.0,199.95,2006-05-15,,8,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-7
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,8,,84086013680,84086013680,USD,108.0,199.95,2006-05-15,,71,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-8
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,9,,84086013697,84086013697,USD,108.0,199.95,2006-05-15,,58,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-9
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,10,,84086013703,84086013703,USD,108.0,199.95,2006-05-15,,99,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-10
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,11,,84086013710,84086013710,USD,108.0,199.95,2006-05-15,,99,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-11
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,12,,84086013727,84086013727,USD,108.0,199.95,2006-05-15,,99,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-12
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,13,,84086013734,84086013734,USD,108.0,199.95,2006-05-15,,79,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-13
"Alpha Aggressive 16"" Brown 3.5MM ST",00426040,Dark Brown,205,No,14,,84086013741,84086013741,USD,108.0,199.95,2006-05-15,,55,2024-04-12,LACROSSE,Industrial,Men,Alpha Aggressive,No,,,Brown,00426040-205-14
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,7,,715474851460,715474851460,USD,50.0,94.95,2003-01-15,,1,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-7
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,8,,715474851477,715474851477,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-8
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,9,,715474851484,715474851484,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-9
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,10,,715474851491,715474851491,USD,50.0,94.95,2003-01-15,,35,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-10
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,11,,715474851507,715474851507,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-11
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,12,,715474851514,715474851514,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-12
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,13,,715474851521,715474851521,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-13
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,14,,715474851538,715474851538,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-14
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,15,,715474851545,715474851545,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-15
"Utah Brogue II Overshoe 13"" Black",100030,Black,001,No,16,,715474851552,715474851552,USD,50.0,94.95,2003-01-15,,0,2024-04-12,LACROSSE,Industrial,Men,Utah Brogue Overshoe,No,,,Black,100030-001-16
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,7,D,98397106467,98397106467,USD,255.0,439.95,2003-01-15,,9,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-7D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,7.5,D,98397106474,98397106474,USD,255.0,439.95,2003-01-15,,3,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-7.5D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,8,D,98397106481,98397106481,USD,255.0,439.95,2003-01-15,,15,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-8D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,8.5,D,98397106498,98397106498,USD,255.0,439.95,2003-01-15,,14,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-8.5D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,9,D,98397106504,98397106504,USD,255.0,439.95,2003-01-15,,17,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-9D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,9.5,D,98397106511,98397106511,USD,255.0,439.95,2003-01-15,,11,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-9.5D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,10,D,98397106528,98397106528,USD,255.0,439.95,2003-01-15,,92,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-10D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,10.5,D,98397106535,98397106535,USD,255.0,439.95,2003-01-15,,19,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-10.5D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,11,D,98397106542,98397106542,USD,255.0,439.95,2003-01-15,,16,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-11D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,11.5,D,98397106559,98397106559,USD,255.0,439.95,2003-01-15,,29,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-11.5D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,12,D,98397106566,98397106566,USD,255.0,439.95,2003-01-15,,15,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-12D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,13,D,98397106573,98397106573,USD,255.0,439.95,2003-01-15,,9,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-13D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,14,D,98397106580,98397106580,USD,255.0,439.95,2003-01-15,,3,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-14D
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,7,EE,98397106634,98397106634,USD,255.0,439.95,2003-01-15,,7,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-7EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,7.5,EE,98397106641,98397106641,USD,255.0,439.95,2003-01-15,,7,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-7.5EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,8,EE,98397106658,98397106658,USD,255.0,439.95,2003-01-15,,1,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-8EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,8.5,EE,98397106665,98397106665,USD,255.0,439.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-8.5EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,9,EE,98397106672,98397106672,USD,255.0,439.95,2003-01-15,,16,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-9EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,9.5,EE,98397106689,98397106689,USD,255.0,439.95,2003-01-15,,18,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-9.5EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,10,EE,98397106696,98397106696,USD,255.0,439.95,2003-01-15,,6,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-10EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,10.5,EE,98397106702,98397106702,USD,255.0,439.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-10.5EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,11,EE,98397106719,98397106719,USD,255.0,439.95,2003-01-15,,9,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-11EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,11.5,EE,98397106726,98397106726,USD,255.0,439.95,2003-01-15,,17,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-11.5EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,12,EE,98397106733,98397106733,USD,255.0,439.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-12EE
"Rain Forest 8"" Brown",10600,Rust/Copper,220,No,13,EE,98397106740,98397106740,USD,255.0,439.95,2003-01-15,,12,2024-04-12,DANNER,Work,Men,Rain Forest,No,,"D, EE",Brown,10600-220-13EE
"Super Rain Forest 8"" Black",11500,Black,001,No,7,D,98397115469,98397115469,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-7D
"Super Rain Forest 8"" Black",11500,Black,001,No,7.5,D,98397115476,98397115476,USD,260.0,449.95,2003-01-15,,2,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-7.5D
"Super Rain Forest 8"" Black",11500,Black,001,No,8,D,98397115483,98397115483,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-8D
"Super Rain Forest 8"" Black",11500,Black,001,No,8.5,D,98397115490,98397115490,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-8.5D
"Super Rain Forest 8"" Black",11500,Black,001,No,9,D,98397115506,98397115506,USD,260.0,449.95,2003-01-15,,14,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-9D
"Super Rain Forest 8"" Black",11500,Black,001,No,9.5,D,98397115513,98397115513,USD,260.0,449.95,2003-01-15,,15,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-9.5D
"Super Rain Forest 8"" Black",11500,Black,001,No,10,D,98397115520,98397115520,USD,260.0,449.95,2003-01-15,,15,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-10D
"Super Rain Forest 8"" Black",11500,Black,001,No,10.5,D,98397115537,98397115537,USD,260.0,449.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-10.5D
"Super Rain Forest 8"" Black",11500,Black,001,No,11,D,98397115544,98397115544,USD,260.0,449.95,2003-01-15,,3,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-11D
"Super Rain Forest 8"" Black",11500,Black,001,No,11.5,D,98397115551,98397115551,USD,260.0,449.95,2003-01-15,,11,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-11.5D
"Super Rain Forest 8"" Black",11500,Black,001,No,12,D,98397115568,98397115568,USD,260.0,449.95,2003-01-15,,9,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-12D
"Super Rain Forest 8"" Black",11500,Black,001,No,13,D,98397115575,98397115575,USD,260.0,449.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-13D
"Super Rain Forest 8"" Black",11500,Black,001,No,14,D,98397115582,98397115582,USD,260.0,449.95,2003-01-15,,3,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-14D
"Super Rain Forest 8"" Black",11500,Black,001,No,15,D,98397115599,98397115599,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-15D
"Super Rain Forest 8"" Black",11500,Black,001,No,6,EE,98397115612,98397115612,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-6EE
"Super Rain Forest 8"" Black",11500,Black,001,No,6.5,EE,98397115629,98397115629,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-6.5EE
"Super Rain Forest 8"" Black",11500,Black,001,No,7,EE,98397115636,98397115636,USD,260.0,449.95,2003-01-15,,2,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-7EE
"Super Rain Forest 8"" Black",11500,Black,001,No,7.5,EE,98397115643,98397115643,USD,260.0,449.95,2003-01-15,,8,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-7.5EE
"Super Rain Forest 8"" Black",11500,Black,001,No,8,EE,98397115650,98397115650,USD,260.0,449.95,2003-01-15,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-8EE
"Super Rain Forest 8"" Black",11500,Black,001,No,8.5,EE,98397115667,98397115667,USD,260.0,449.95,2003-01-15,,1,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-8.5EE
"Super Rain Forest 8"" Black",11500,Black,001,No,9,EE,98397115674,98397115674,USD,260.0,449.95,2003-01-15,,1,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-9EE
"Super Rain Forest 8"" Black",11500,Black,001,No,9.5,EE,98397115681,98397115681,USD,260.0,449.95,2003-01-15,,14,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-9.5EE
"Super Rain Forest 8"" Black",11500,Black,001,No,10,EE,98397115698,98397115698,USD,260.0,449.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-10EE
"Super Rain Forest 8"" Black",11500,Black,001,No,10.5,EE,98397115704,98397115704,USD,260.0,449.95,2003-01-15,,11,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-10.5EE
"Super Rain Forest 8"" Black",11500,Black,001,No,11,EE,98397115711,98397115711,USD,260.0,449.95,2003-01-15,,22,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-11EE
"Super Rain Forest 8"" Black",11500,Black,001,No,11.5,EE,98397115728,98397115728,USD,260.0,449.95,2003-01-15,,3,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-11.5EE
"Super Rain Forest 8"" Black",11500,Black,001,No,12,EE,98397115735,98397115735,USD,260.0,449.95,2003-01-15,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-12EE
"Super Rain Forest 8"" Black",11500,Black,001,No,13,EE,98397115742,98397115742,USD,260.0,449.95,2003-01-15,,18,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11500-001-13EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,7,D,98397527095,98397527095,USD,265.0,459.95,2010-07-01,,6,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-7D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,7.5,D,98397527101,98397527101,USD,265.0,459.95,2010-07-01,,12,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-7.5D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,8,D,98397527118,98397527118,USD,265.0,459.95,2010-07-01,,9,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-8D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,8.5,D,98397527125,98397527125,USD,265.0,459.95,2010-07-01,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-8.5D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,9,D,98397527132,98397527132,USD,265.0,459.95,2010-07-01,,12,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-9D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,9.5,D,98397527149,98397527149,USD,265.0,459.95,2010-07-01,,4,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-9.5D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,10,D,98397527156,98397527156,USD,265.0,459.95,2010-07-01,,1,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-10D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,10.5,D,98397527163,98397527163,USD,265.0,459.95,2010-07-01,,22,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-10.5D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,11,D,98397527286,98397527286,USD,265.0,459.95,2010-07-01,,8,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-11D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,11.5,D,98397527293,98397527293,USD,265.0,459.95,2010-07-01,,12,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-11.5D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,12,D,98397527309,98397527309,USD,265.0,459.95,2010-07-01,,18,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-12D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,13,D,98397527316,98397527316,USD,265.0,459.95,2010-07-01,,17,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-13D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,14,D,98397527323,98397527323,USD,265.0,459.95,2010-07-01,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-14D
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,6,EE,98397527347,98397527347,USD,265.0,459.95,2010-07-01,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-6EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,6.5,EE,98397527354,98397527354,USD,265.0,459.95,2010-07-01,,0,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-6.5EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,7,EE,98397527361,98397527361,USD,265.0,459.95,2010-07-01,,3,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-7EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,7.5,EE,98397527378,98397527378,USD,265.0,459.95,2010-07-01,,6,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-7.5EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,8,EE,98397527385,98397527385,USD,265.0,459.95,2010-07-01,,3,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-8EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,8.5,EE,98397527392,98397527392,USD,265.0,459.95,2010-07-01,,7,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-8.5EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,9,EE,98397527408,98397527408,USD,265.0,459.95,2010-07-01,,11,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-9EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,9.5,EE,98397527415,98397527415,USD,265.0,459.95,2010-07-01,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-9.5EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,10,EE,98397527422,98397527422,USD,265.0,459.95,2010-07-01,,8,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-10EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,10.5,EE,98397527439,98397527439,USD,265.0,459.95,2010-07-01,,11,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-10.5EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,11,EE,98397527446,98397527446,USD,265.0,459.95,2010-07-01,,17,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-11EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,11.5,EE,98397527453,98397527453,USD,265.0,459.95,2010-07-01,,6,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-11.5EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,12,EE,98397527590,98397527590,USD,265.0,459.95,2010-07-01,,8,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-12EE
"Super Rain Forest 8"" Black NMT",11550,Black,001,No,13,EE,98397527606,98397527606,USD,265.0,459.95,2010-07-01,,13,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11550-001-13EE
"Super Rain Forest 8"" Black 200G",11700,Black,001,No,7,D,98397117463,98397117463,USD,270.0,469.95,2003-01-15,,2,2024-04-12,DANNER,Work,Men,Super Rain Forest,No,,"D, EE",Black,11700-001-7D
